Bucket,Month,ConvArea,GeoArea,Delta,SpComplexity,SpDensity,Service_Time
1,1,248.84802789904785,0.5890456125707904,8.767454058848093,0.0004583447886178579,0.006822080992643965,254.5026957070707
2,1,252.282936696764,0.5474435190768117,9.496502511935587,0.00041739614607471585,0.0072405707831835935,128.07607007575757
3,1,255.71784549448014,0.5058414255828331,10.22555096502308,0.00038243025729273335,0.007730802359668283,1.6494444444444445
4,1,220.90326276196387,0.5308243518403505,9.041640775720932,0.0005006689066570673,0.008527996852201021,18.559560185185184
5,1,281.77151554902406,0.5615739916541682,9.809181706611515,0.00036180130795921474,0.006319692194091493,22.367083333333333
6,1,265.3331816589515,0.5671524253885175,9.53031927619314,0.0003954585640097738,0.006645208954076545,40.41543402777778
7,1,248.8948477688789,0.5727308591228668,9.251456845774765,0.00043428413674615764,0.0070150942382689084,58.46378472222223
8,1,229.10594915345098,0.6452157320753878,10.255315332181423,0.0004256127354834948,0.006764858007624608,157.84261111111113
9,1,236.74864850333404,0.7398755076954222,9.427214811994846,0.0004480526892403829,0.005708918466185897,235.88564814814808
10,1,265.3772673323708,0.6395295399154062,9.42071720862171,0.00039999292986335813,0.005892175486044314,14.647777777777774
11,1,270.2662423250094,0.6098227074943333,9.41939589624525,0.0003928123612329913,0.006067427627605729,128.28959722222223
12,1,272.92972850850293,0.6060365715574149,9.277946487849935,0.00039490923827123996,0.0060457519433561565,23.87083333333333
13,1,270.31750199726275,0.6818084822813057,9.519981630972346,0.0003885883034270544,0.005425795669567454,92.38619708994707
14,1,267.7052754860225,0.7575803930051968,9.762016774094755,0.00038265158872726216,0.004930765450477962,160.90156084656084
15,1,257.2033647405282,0.6959480680870969,9.530310234160211,0.0004079588097971248,0.005586586411270537,146.65083333333328
16,1,257.0683912499027,0.6400453902823213,9.754159879984925,0.0003988057859099087,0.006077718011706044,12.442347222222224
17,1,252.93412652512106,0.6305005115104478,9.558708179550514,0.0004136122258409166,0.006270571544559564,108.62325617283955
18,1,241.75525362798308,0.5675590566825244,9.683233982925367,0.0004271728608145153,0.007288078154545861,17.075555555555557
19,1,269.5032644138471,0.6472591176700863,10.441545385977276,0.0003553621668899148,0.005732681228805134,140.39121913580246
20,1,252.88736702965767,0.6827197075748898,10.292874773033162,0.00038418125971531505,0.005792024973824422,39.16643518518519
21,1,258.4537825474968,0.6547808282857291,9.912980209165967,0.0003903128668952661,0.005909097453334723,36.72867283950618
22,1,256.2613573350075,0.6042613867012344,10.03478503844559,0.0003888739077026447,0.00645791069351544,16.638209876543208
23,1,255.69818860849907,0.5223208575386791,10.22835229602001,0.000382354909077965,0.007487468010738047,16.989791666666665
24,1,246.10863988999049,0.5071628475438433,9.118443938550977,0.0004456074133224714,0.00801171899058006,104.90650462962964
25,1,247.19634021249422,0.5585296248071643,9.657077757010903,0.00041890180825697535,0.007242887673660588,84.90046990740741
26,1,254.18765621176382,0.6354295357107409,10.632923601869265,0.0003699924396691981,0.006191247216532726,177.42460416666663
27,1,284.49867898968887,0.6700522914749885,10.083802010087831,0.00034857435776151306,0.0052457917899558825,135.79944444444442
28,1,285.7171829935707,0.6634606137046082,10.146944842299433,0.00034492791308950475,0.00527531617761856,15.950233686067023
29,1,230.8864035192413,0.5643552468992279,9.799732984104246,0.0004419645120026365,0.007674482039234319,28.311180555555552
30,1,233.37023524446613,0.5744418954529708,9.42663080690543,0.0004545671396769994,0.00745947786295629,18.76327160493827
31,1,261.092804546999,0.5922851957827496,9.25114440817837,0.0004140088610881913,0.006466573514691023,55.58756944444443
32,1,246.32647525734205,0.6047673873842391,9.95153235739616,0.0004079424953183908,0.00671275109538702,31.00369753086419
33,1,242.5237170523701,0.4985451089984581,9.156972073110456,0.00045029165081684786,0.008270682024276832,82.27651234567901
34,1,256.6427988826156,0.5422566102262149,9.088973181056705,0.0004287025779704442,0.00718565004158776,146.47895833333337
35,1,268.0441588168812,0.483794376484737,9.163764295536243,0.00040711747320843053,0.007711392993411628,23.455486111111114
36,1,248.36754296404192,0.404038293916144,9.43568645609182,0.0004267088575850927,0.009965122239244254,21.24185185185185
37,1,203.91966381509098,0.4355821432873072,8.925634190839746,0.0005494166415285696,0.01125824838372488,104.47384259259259
38,1,250.33937998039434,0.48652107643357156,9.263688274567667,0.0004312080850915888,0.008210491744867168,137.78199074074075
39,1,265.3097670957047,0.5453339296973939,9.187412855479016,0.00041025466574430146,0.006911689856105159,120.59251388888889
40,1,209.67213772854808,0.5009476333089009,9.269468465042205,0.0005145225881939663,0.009520657627051662,71.69406249999997
41,1,213.3261209625869,0.4953799368386521,9.469036940254362,0.0004950512401502086,0.00946275400294997,97.68910879629634
42,1,231.78314368745293,0.5252040951158116,9.178342827226942,0.00047006062722675763,0.008214668595295615,15.825694444444439
43,1,247.70762021879375,0.5381124077790135,9.345777922311788,0.00043196163474209696,0.0075021825382556116,104.73981481481484
44,1,311.5520720576849,0.5507039165687154,10.598993413013538,0.0003028340702647719,0.0058284247113610166,8.16513888888889
45,1,311.4392435733681,0.5339574134864942,10.892713394768215,0.00029477495879244673,0.006013399310471319,70.65861111111111
46,1,273.25438265151547,0.5452478514101475,10.497875614751791,0.0003486032575708559,0.006711798363646,40.287762345679006
47,1,266.10744230340765,0.5170647054113997,10.226981988310488,0.0003674476618108469,0.00726771829455348,17.227569444444445
48,1,224.3351100600535,0.5544857253415162,9.561491734171462,0.00046620518247474725,0.008039191623760341,171.87895061728398
49,1,269.0639942892742,0.5788026860569997,9.66725830462929,0.00038445108600298637,0.006421165698460692,190.76641666666666
50,1,265.9942494853739,0.6149891350831871,9.614623803411106,0.0003910168351184093,0.006113083233503637,165.73938888888893
51,1,262.92450468147365,0.6511755841093745,9.561989302192922,0.00039775961086974387,0.005840779717167771,140.7123611111112
52,1,240.71584391494594,0.5504663651740299,9.685407936944125,0.00042892109512131834,0.007546829455596998,29.33724537037037
53,1,243.44901753928087,0.6231094712251546,9.609933570318542,0.00042743648340947397,0.006592158201381847,121.81019069664903
54,1,260.2917778508161,0.6154074645607003,9.47804255562461,0.0004053413372605787,0.006242762178473081,256.5005709876544
55,1,243.28653921430814,0.5988964143743339,9.789981030019904,0.0004198557150794833,0.006863256127969458,107.35224867724867
56,1,231.43066192313708,0.6081547935155803,10.074998938201354,0.0004288783204535253,0.007105014495090302,85.32842592592594
57,1,264.47407826500904,0.6298627235179511,10.086598575902467,0.00037486263235811184,0.006003036459411333,112.38726851851854
58,1,280.5446538804441,0.6218460370757953,9.977430225317885,0.00035725581260427625,0.005732118129449364,108.74865354938272
59,1,296.6152294958792,0.6138293506336395,9.868261874733301,0.0003416377778084099,0.005492358835945467,105.11003858024691
60,1,300.40547965381876,0.6604796091584126,9.532344046362244,0.00034921463900535957,0.005040025519132833,100.28924382716048
61,1,277.8648981106905,0.6270161657496356,9.191262490992534,0.0003915535301073327,0.00573967860970311,149.8383068783069
62,1,272.37520062442394,0.6156895259535905,9.439596442577756,0.0003889367751298242,0.005963080488037889,23.132129629629627
63,1,247.21709213440502,0.5822017817529379,9.685599315617853,0.0004176331919634042,0.006947810681858386,63.148561728395066
64,1,265.2275758412895,0.5868583341646139,9.400202476718542,0.00040109210717563574,0.006424628909175697,10.022152777777778
65,1,247.56536785759067,0.5356709944240281,9.139775106056513,0.00044195148719305364,0.007540705475522264,105.32105709876542
