Bucket,Month,ConvArea,GeoArea,Delta,SpComplexity,SpDensity,Service_Time
1,1,248.84802789904785,0.5890456125707904,8.767454058848093,0.0004583447886178579,0.006822080992643965,254.5026957070707
2,1,250.2219914181343,0.5724047751731989,9.059073440083091,0.00044115453030340354,0.006981862244658326,203.93204545454546
3,1,251.59595493722077,0.5557639377756074,9.350692821318088,0.0004250622681689707,0.007151645562842464,153.3613952020202
4,1,252.96991845630723,0.539123100378016,9.642312202553086,0.00040996797249839167,0.007332349849422969,102.79074494949492
5,1,254.34388197539369,0.5224822629804245,9.933931583788082,0.0003957833679615706,0.007525011235603939,52.22009469696968
6,1,255.71784549448014,0.5058414255828331,10.22555096502308,0.00038243025729273335,0.007730802359668283,1.6494444444444445
7,1,220.5119452748204,0.5057888718449252,9.12990893757665,0.0004967083189357586,0.008965997420778873,21.40875
8,1,221.29458024910736,0.5558598318357758,8.953372613865216,0.0005047107596656027,0.008129501782111461,15.710370370370367
9,1,282.1708429179725,0.5615916241432118,9.875479819291874,0.0003588638058480781,0.006310550443008792,15.48361111111111
10,1,281.3721881800756,0.5615563591651247,9.742883593931156,0.0003647802513634104,0.006328859905856045,29.250555555555557
11,1,270.54640804301005,0.565281192484372,9.579074677879026,0.00038586436129167527,0.006538734317517981,38.98829861111111
12,1,259.72062790594447,0.5690060258036195,9.415265761826895,0.00040894129940233296,0.006766696379747364,48.726041666666674
13,1,248.8948477688789,0.5727308591228668,9.251456845774765,0.00043428413674615764,0.0070150942382689084,58.46378472222223
14,1,239.00039846116493,0.6089732955991274,9.753386088978093,0.0004289888049660353,0.00687073386127157,108.15319791666667
15,1,229.10594915345098,0.6452157320753878,10.255315332181423,0.0004256127354834948,0.006764858007624608,157.84261111111113
16,1,231.653515603412,0.6767689906153993,9.979281825452563,0.00043257539873016264,0.006378530746156771,183.85695679012343
17,1,234.20108205337303,0.7083222491554108,9.703248318723706,0.0004400418248761541,0.0060280968196169465,209.87130246913577
18,1,236.74864850333404,0.7398755076954222,9.427214811994846,0.0004480526892403829,0.005708918466185897,235.88564814814808
19,1,251.06295791785243,0.6897025238054142,9.423966010308277,0.00042265270005110734,0.005775047273236305,125.26671296296293
20,1,265.3772673323708,0.6395295399154062,9.42071720862171,0.00039999292986335813,0.005892175486044314,14.647777777777774
21,1,271.39554318137266,0.6172490143356739,9.37091939957075,0.0003932014276945784,0.0059694852501104845,280.89194444444445
22,1,269.7015918968277,0.6061095540736631,9.443634144582502,0.00039262444580522477,0.006117378611645145,51.98842361111111
23,1,272.92972850850293,0.6060365715574149,9.277946487849935,0.00039490923827123996,0.0060457519433561565,23.87083333333333
24,1,271.6236152528828,0.6439225269193604,9.39896405941114,0.000391699020744286,0.005717403669188811,58.128515211640206
25,1,270.31750199726275,0.6818084822813057,9.519981630972346,0.0003885883034270544,0.005425795669567454,92.38619708994707
26,1,269.01138874164263,0.7196944376432513,9.64099920253355,0.00038557359664579484,0.005165129176144549,126.64387896825397
27,1,267.7052754860225,0.7575803930051968,9.762016774094755,0.00038265158872726216,0.004930765450477962,160.90156084656084
28,1,262.5688447301462,0.718494115232144,9.602975494279066,0.00039659842582756143,0.005300704464449511,91.17564153439153
29,1,257.4324139742699,0.6794078374590912,9.443934214463377,0.0004113237794763534,0.005717500593968376,21.44972222222221
30,1,256.9743155067864,0.7124882987151024,9.616686253857043,0.0004046549289518129,0.00546175916127212,271.85194444444437
31,1,271.7007923393097,0.6512353134677561,9.765654841996405,0.00037688402084990456,0.005651596568812563,13.185388888888893
32,1,242.4359901604957,0.6288554670968867,9.742664917973446,0.00042337493379271797,0.0065592180245387655,11.699305555555556
33,1,249.6700771341095,0.6622480624971497,9.371992835291367,0.00042736756331264675,0.006048014283800632,288.23157407407416
34,1,254.5661512206268,0.6146267360170969,9.652065851680089,0.0004069856224749045,0.0063912807540242094,18.81909722222223
35,1,248.16070242430493,0.5910928963498107,9.667649917302729,0.00041681762511169276,0.006817281858445172,17.947326388888893
36,1,241.75525362798308,0.5675590566825244,9.683233982925367,0.0004271728608145153,0.007288078154545861,17.075555555555557
37,1,268.529297324975,0.6065200893961119,10.113745369934364,0.00036821061904991853,0.0061399259623611275,271.9426388888889
38,1,269.99024795828313,0.6676286318070734,10.605445393998734,0.00034923922040035313,0.005547751107338582,74.61550925925926
39,1,240.90444022154998,0.7014255592844252,10.407654518457047,0.00039884332471816714,0.005917981567273115,13.916805555555555
40,1,258.8788304337115,0.6733667817201219,10.23548490032122,0.0003773940425207817,0.005736563086502512,51.79125000000001
41,1,257.23966856943133,0.6790636970857133,10.013001016698727,0.00038823778305804277,0.005724684345760807,86.33407407407411
42,1,259.06083953652956,0.6426393938857371,9.862969805399587,0.00039137269948567573,0.006006630085878739,11.92597222222222
43,1,256.1089563463211,0.5837473089854399,9.867913006978057,0.00039568530474761875,0.006688832831067481,19.085648148148145
44,1,256.5661593123803,0.6452895421328234,10.368529101380652,0.00037590965118227716,0.006040126026048351,11.74333333333333
45,1,253.97649328258046,0.5167683649584188,10.262140444196257,0.00038367943646824577,0.007619220775838376,14.204444444444444
46,1,257.41988393441767,0.5278733501189394,10.19456414784376,0.00038105638834113047,0.0073591587717281495,19.775138888888886
47,1,240.244468825819,0.5135909430506994,9.188885924919013,0.0004529849177700676,0.008104556342784017,13.316319444444442
48,1,257.83698201833346,0.4943066565301313,8.977559965814901,0.00043201266231320424,0.007846181172499987,288.086875
49,1,247.71736658323573,0.5390212813319448,9.519633365540072,0.0004240561079427016,0.007489238020541885,14.649120370370369
50,1,246.6753138417527,0.5780379682823837,9.794522148481732,0.00041389583669259824,0.007013227784493233,155.15181944444444
51,1,253.19702732719423,0.6060475684732679,10.440064863343085,0.00037830161955835963,0.006516804375680325,139.3374722222222
52,1,255.1782850963334,0.664811502948214,10.825782340395445,0.00036199035106528206,0.005894646426208631,215.51173611111105
53,1,288.868269499012,0.6893599621171157,10.031350897841357,0.0003450966456145849,0.005021738621425452,22.124722222222232
54,1,280.12908848036574,0.6507446208328613,10.136253122334306,0.00035217972068761976,0.0054856892844905745,249.47416666666663
55,1,286.37162053964664,0.6755727493171687,10.124114538754842,0.00034491570777050843,0.005168897258235779,15.99386904761905
56,1,284.4083079014187,0.639236342479487,10.192605449388617,0.0003449629938210229,0.005500425205831285,15.862962962962966
57,1,230.85698741973496,0.5726890255357099,9.589541681871626,0.00045170939639942355,0.007563766532479578,16.904166666666665
58,1,230.91581961874766,0.5560214682627458,10.009924286336863,0.0004326288934876034,0.0077885166582204795,39.718194444444435
59,1,228.6457826761627,0.5864206179616706,9.203434141222145,0.00047521144951588525,0.007458089202211553,20.08921296296296
60,1,242.819140381073,0.5504844504355711,9.873024138272001,0.000417125637963347,0.007481213118818583,16.11138888888889
61,1,276.0321546491547,0.6060224519465386,9.268647161364328,0.0003908624723679591,0.005977940806253687,98.62541666666664
62,1,246.15345444484333,0.5785479396189607,9.23364165499241,0.00043996795809619134,0.007021901188369226,12.549722222222226
63,1,254.66898767455675,0.6061254977164445,9.974285952666474,0.0003936788860931635,0.006478304902555648,14.262314814814813
64,1,242.1552190487347,0.6040883322181363,9.940155559761001,0.00041544447283060616,0.006836057685828528,39.37438888888889
65,1,240.61453962852386,0.49483068688823784,9.20131362300176,0.00045167733602838355,0.008398882557859201,117.08074074074074
66,1,246.34207190006256,0.5059739532188988,9.06828897332785,0.0004476473925194833,0.00802293455561967,12.668055555555556
67,1,251.4924353913391,0.5241152817225568,9.078631077192277,0.0004379804295651181,0.0075866185889171605,79.57350694444446
68,1,256.6427988826156,0.5422566102262149,9.088973181056705,0.0004287025779704442,0.00718565004158776,146.47895833333337
69,1,268.0441588168812,0.483794376484737,9.163764295536243,0.00040711747320843053,0.007711392993411628,23.455486111111114
70,1,278.1735109734735,0.4587675640016263,9.479608665327977,0.00037922225704206295,0.007835947604021173,29.354270833333334
71,1,288.30286313006593,0.4337407515185156,9.795453035119708,0.0003541004819921288,0.007996884380643866,35.253055555555555
72,1,228.39988288102987,0.38918706511495815,9.255803166577877,0.0004730314462273922,0.011249823928729879,14.236249999999998
73,1,203.89341504708983,0.4169891634169536,8.935603174586475,0.0005488743379219704,0.011761752358730972,100.33729166666669
74,1,203.97216135109332,0.4727681030280143,8.905696223346286,0.000550504945785856,0.01037005200904605,112.74694444444442
75,1,242.1850120612297,0.4836510660724875,9.251787810253367,0.0004463001919004087,0.008537300886501287,220.5353703703704
76,1,258.49374789955897,0.4893910867946557,9.275588738881966,0.0004170695389693636,0.007904854876562433,55.0286111111111
77,1,254.60120616873718,0.5678076554766642,9.352490893444806,0.0004199641795314542,0.006917326891874506,223.3835
78,1,276.01832802267216,0.5228602039181236,9.022334817513226,0.000401553244702148,0.006929094610017264,17.801527777777782
79,1,206.51835943614196,0.5064849631826183,8.815006967886927,0.0005493114778412504,0.009560371692545172,127.61965277777773
80,1,212.82591602095414,0.49541030343518366,9.723929962197486,0.00048320750010595424,0.009484412931378562,15.768472222222222
81,1,213.3261209625869,0.4953799368386521,9.469036940254362,0.0004950512401502086,0.00946275400294997,97.68910879629634
82,1,230.51769986719395,0.48139451117854504,9.296205936536222,0.00046664862074620596,0.009011448152653262,56.40719328703706
83,1,247.709278771801,0.467409085518438,9.12337493281808,0.00044248871814233086,0.008636953376027814,15.125277777777775
