Bucket,Month,ConvArea,GeoArea,Delta,SpComplexity,SpDensity,Service_Time
115,2,282.03398668774076,0.6418903923423007,9.86436933557781,0.0003594423368766611,0.0055237965984444365,45.88420833333334
116,2,316.97066433242225,0.6113569912376383,10.437035496575772,0.00030227607156146203,0.0051604318489361,43.41663690476191
117,2,291.84460715034203,0.5307503354789477,10.007997050499384,0.0003423743010788172,0.006455918661401398,32.956625
118,2,298.5372827556431,0.6152094474691282,9.564435954825031,0.00035022090100491596,0.0054447560769468285,52.04201067649283
119,2,308.7845926227867,0.5698309498411066,9.425151545708689,0.00034360227909931005,0.005683270718912205,15.76650462962963
120,2,263.6922900605274,0.5162146541042154,9.636502506423822,0.00039353478790637276,0.007346360549576968,20.795030864197532
121,2,291.7471182902931,0.5353753657625111,9.791732707472757,0.0003500530574838507,0.006402285557972299,32.185212962962964
122,2,291.9732824247989,0.5598536664000989,9.327357492029506,0.0003671962736529971,0.0061176180842494425,59.77959325396826
123,2,348.4019359231432,0.610409674684438,9.132692246635617,0.0003142828026971013,0.004702166814322781,26.134702380952383
124,2,331.1432264021311,0.5862861094716384,9.144284327097036,0.00033024359460375613,0.005150798010515375,15.595925925925926
125,2,303.0698801056263,0.5349377139993579,9.045894988961988,0.00036475871828694963,0.006168136916845007,29.104682539682535
126,2,317.17859152838975,0.5119370411052702,9.054592122608186,0.0003481987775743182,0.006158565712923103,21.519935185185183
127,2,344.42125281001233,0.6318216606521893,9.192201083089397,0.00031585702588145356,0.004595317755348679,61.488837549603176
128,2,328.9948685331271,0.6314281088070252,9.078101218746342,0.00033482344083879786,0.004813788052746436,33.149935185185186
129,2,318.73303545569615,0.5917790571155354,8.83782106918236,0.00035499947980181264,0.005301677787371759,30.274382716049384
130,2,323.81094836258524,0.6355983819514986,9.172393864476406,0.00033668655680980074,0.004858762696110136,15.814785108024696
131,2,373.89620855066624,0.7626124344756169,9.194513220340827,0.00029088424346663356,0.003507075024264262,34.052875578703706
132,2,405.2983157204403,0.7225592851112389,9.245954098465836,0.0002668538469684203,0.0034146933973579676,16.78761111111111
133,2,389.49740745833145,0.7557982946385192,9.968296631540024,0.0002575576629365752,0.00339695286704228,30.5222974537037
134,2,360.90246185441396,0.7489799507979864,9.782111405189577,0.0002832549779225162,0.0036994738606292966,38.75722222222222
135,2,342.82706876780435,0.6411353860406501,10.020581393943651,0.0002910931425076773,0.00454962023813809,11.076828703703702
136,2,326.43362991139696,0.7081608460154141,9.868572007545838,0.0003104207838892016,0.004325867316283019,12.172274305555558
137,2,360.904801780358,0.6464214596788568,9.878370986953616,0.0002804929870610177,0.004286388924656149,19.56119708994709
138,2,363.5737466270513,0.5717268255565624,9.909918596811385,0.00027754754954033794,0.004810817858706741,13.720399305555555
139,2,363.6344841939846,0.6597210861124921,9.730416070943246,0.0002826204134855533,0.0041684497755882476,33.78277083333333
140,2,364.95946459583683,0.686800446189768,9.24161375880911,0.0002964882968977244,0.003989558159341673,48.86796412037036
141,2,346.6468386673339,0.6255355916733137,9.571221617174261,0.0003014014823119423,0.0046116966346161255,17.588925925925928
142,2,319.5100948611258,0.6672804970573383,9.774442154895375,0.00032020155380106495,0.004690368712015856,29.46455563822751
143,2,328.2518474223216,0.614426944139172,9.35098473828418,0.00032578829199324006,0.004958183190694218,37.181484375
144,2,324.34201835390024,0.6144532556099807,9.208380509581882,0.0003348216467755361,0.005017737473444149,15.29658333333333
145,2,328.0070862873642,0.6523232071253673,9.248858779301639,0.0003296314382664199,0.004673625878158102,16.026866666666667
146,2,329.6346905512645,0.655579384605173,8.968548745364586,0.00033825553881829384,0.0046274507092813385,23.951491732804232
147,2,326.9988700401137,0.6076516752400509,9.015034368269209,0.0003392238363195039,0.005032676889680848,35.645111111111106
148,2,337.7503960976771,0.6492990111015526,9.409931542829554,0.00031464270642367147,0.0045599427648508935,60.69906327160495
149,2,333.0651705472309,0.6225939026264331,9.982133120294222,0.00030077893893627397,0.004822429830386942,28.102298280423287
150,2,337.1053104288664,0.640593579576773,10.174100277833967,0.0002915670160162218,0.0046307552139653405,25.84516567460318
151,2,327.33973901869655,0.6641585787114708,10.14081054065649,0.0003012510707698987,0.0045996997279991346,33.068520447530865
152,2,325.1388179641933,0.6741473246152717,10.006026211726853,0.0003073757074035196,0.00456222145045657,9.904469135802469
153,2,316.33095173269317,0.6687794527081127,9.713025912409329,0.0003254646047590726,0.004726888852215757,53.117694444444446
154,2,356.1819314372676,0.7489301179636885,9.98743461132372,0.00028110862213130895,0.0037487529408610043,14.158098958333335
155,2,328.5592114134574,0.7373337724233605,9.373330341975963,0.0003247075818984864,0.004127834019694361,17.88033101851852
156,2,318.5498766479273,0.6945309094508477,9.57978738450393,0.00032769264088270767,0.004519922417283149,13.241474867724866
157,2,321.1844039185937,0.6725689843857874,9.318728910766477,0.00033410953767110227,0.00462922953680633,27.018615740740742
158,2,322.1335620576692,0.6566522475088925,9.577892990006402,0.000324111204296469,0.0047274679153087714,17.982381365740743
159,2,316.7702321228321,0.6674661417450088,9.215504572837476,0.00034255989607941264,0.004729621611273534,17.42545524691358
160,2,333.69430377949635,0.7504229740339492,9.49770191088999,0.0003155241982098553,0.003993420889235997,14.954607426303856
161,2,337.1219633860275,0.7757054540366863,9.573656470060552,0.0003098383082604684,0.0038239843604479305,41.01088734567901
162,2,338.6724524765467,0.7023185565816896,9.694596751302598,0.0003045722825806126,0.004204225324209246,22.39094039351852
163,2,350.8340241904904,0.742046135335101,10.137520929989032,0.0002811684139882275,0.00384120413263831,11.331564814814813
164,2,332.80363597845906,0.7157292162423655,9.87146529175489,0.0003043899537793966,0.004198200654246717,18.606492283950615
165,2,346.55193779092343,0.6878688693418101,9.887994642334515,0.0002918256395450463,0.004194942508560287,17.978958333333335
166,2,325.05912930717705,0.6203372221409231,9.783684505539147,0.000314438121233357,0.0049591790801209925,22.811273148148153
167,2,317.3119421661387,0.6123007637320899,9.000496380321039,0.00035014434861325387,0.005146936161037316,16.301009837962965
168,2,323.06113107487585,0.6265279041445367,9.028683312421927,0.00034283951388933435,0.004940545149569888,18.8491975308642
169,2,332.636653428643,0.79900678869215,9.307264080245824,0.0003230039703899477,0.0037625252925672435,17.84360441468254
170,2,333.02331439240186,0.7825898259088117,9.289823359149562,0.00032323464632336293,0.0038369943851673757,15.349712962962963
171,2,331.3432545651398,0.6674978248698676,9.37515067002198,0.00032191677643831414,0.004521390437347652,7.854583333333333
172,2,337.0847655167879,0.7517166322624609,8.760642914508391,0.00033862958324898986,0.003946451005353575,14.01471064814815
173,2,327.5208949494276,0.6987426969072668,9.480473291896487,0.00032205568430762176,0.004369620358246211,17.939800347222224
174,2,331.23667084764173,0.6710398578961506,9.477129112337082,0.0003185552681311004,0.0044989718121346105,17.757805555555557
175,2,321.4179024051072,0.6898173968059695,9.701413618544205,0.00032069701411365723,0.004510199937772537,12.214675925925926
176,2,326.26177360478687,0.7400024934564517,9.387586208020643,0.0003264975066134548,0.004141909678873223,5.400868055555557
177,2,337.0174260950928,0.7508811924638921,9.033044992460932,0.00032848343169541213,0.003951631293422375,7.228611111111111
